gene,grad_abs
GPD1L,0.05386117
SENP8,0.05385706
VPS29,0.05383753
HNRNPA3,0.05383424
CCDC96,0.053828947
RP4-798A10.4,0.053826567
NPM2,0.0538164
RP11-1191J2.5,0.053808358
ACTG1,0.053799957
REM2,0.05379745
LINC00511,0.053788483
MAT2B,0.05378418
CD1C,0.053781614
KMO,0.053768158
FGFRL1,0.05376409
WIZ,0.0537503
AC022498.1,0.05372558
CEBPA,0.053721167
LL22NC03-86G7.1,0.053720247
FRG1,0.05369979
SHOC2,0.053696852
NSL1,0.05369128
MLTK,0.053668085
TTI2,0.053659625
FANCB,0.05364795
LRRC37A,0.053646043
KIAA0513,0.05363621
NMI,0.053634707
RP11-318E3.9,0.053626124
RP11-553K8.2,0.053625472
C19orf70,0.05362087
ACACA,0.053618792
DHCR24,0.053608626
UQCRB,0.053605348
BMF,0.053603396
CITED2,0.053601902
FMO4,0.053597562
GNG2,0.053592335
TMEM9B-AS1,0.053585812
RP11-1399P15.1,0.053558167
MZT2B,0.053557176
RP5-1142A6.8,0.053552147
PRKAR2A-AS1,0.05355008
ZNF418,0.0535455
ZCCHC17,0.053542152
CTD-2366F13.1,0.053530175
FAM53A,0.053504746
RP3-322G13.5,0.053493068
PGP,0.053487524
FAM103A1,0.053480607
ZNF160,0.05347535
RP11-95D17.1,0.05347491
CLCN4,0.05347427
MX1,0.053472683
RP11-326F20.5,0.053452227
SMIM8,0.05345131
LINC00667,0.05345102
ST6GALNAC4,0.053450055
HS2ST1,0.053444766
SCFD2,0.05344161
RPL26,0.05341946
ENO1-AS1,0.05341613
UTY,0.05339884
NEB,0.053391878
SYCE1,0.053387463
FLJ00104,0.05338358
CHCHD2,0.05338331
RP11-424N24.2,0.053377304
MRPL40,0.053375706
COX7A2,0.053373437
SLFN13,0.053359646
CCDC115,0.05335826
AQP3,0.05335809
RP11-802E16.3,0.053352598
UBAC1,0.053348597
TNFRSF9,0.053348362
PALB2,0.053347602
CTD-2532N20.1,0.05334525
ELOVL5,0.05332705
TMEM254-AS1,0.053325877
AC009133.14,0.053316683
CD81,0.05331112
CDKN1C,0.05330127
TFAP2E,0.053287905
PITRM1,0.053286623
HIST1H2AC,0.053284597
PIGH,0.053278163
B3GAT2,0.05326873
CDCA7L,0.053260136
ISYNA1,0.053231712
ASCL2,0.05322927
PHLDB1,0.053221717
CTD-2083E4.6,0.053215813
TMEM185B,0.05320649
TPST1,0.05320293
CHAF1A,0.0532018
EXOC2,0.053198434
DNAJC14,0.053196337
SCIMP,0.053188737
EMD,0.05318678
CDKN3,0.053170078
HYLS1,0.05316016
SLFN11,0.05315103
SERPINB1,0.053145625
THOC6,0.05313446
BBS10,0.053122524
RPP30,0.053121388
RP11-589P10.5,0.053118717
AGFG2,0.053111166
AMN1,0.05310828
IL7,0.053090602
MTERFD2,0.053076934
RLTPR,0.053075574
HINT1,0.05307476
ZCCHC18,0.0530746
AKAP5,0.053072356
PKHD1L1,0.05305438
PLD6,0.053035013
POLR2M,0.053026006
ZNF92,0.05302592
STT3A,0.053011876
LSMD1,0.053003132
ALDH1A1,0.053000342
SERTAD1,0.052992955
PIDD,0.052984875
C5,0.05297562
PPP1R3B,0.052974317
MLH1,0.052971855
C1orf228,0.052969262
RP11-304L19.5,0.052969255
SCML1,0.052963383
ADAL,0.052959997
C5orf54,0.052959524
SNRPB,0.052943014
BRD3,0.052912712
CUEDC1,0.052905925
UGDH,0.05290162
LINC00865,0.052887887
CTDSP1,0.052886546
CTC-246B18.10,0.0528822
NASP,0.052875765
CD22,0.052864335
F13A1,0.052860383
CCR4,0.052852824
FGR,0.052845255
A1BG-AS1,0.05283567
CERS2,0.052832894
SEPT4,0.05282802
WDR1,0.05281872
TRAF3IP3,0.0527971
SLC2A1-AS1,0.052790456
CTD-2368P22.1,0.05278912
RPS13,0.052777186
TCF7,0.052765295
TRPV2,0.052753873
NOP16,0.052745774
USF2,0.05274435
MTF1,0.052741922
MRPL46,0.052735597
AC022182.1,0.052732065
PAPSS2,0.052725285
HIBCH,0.052724577
APOA1BP,0.052722506
SPATC1L,0.05271842
RPL28,0.052710578
AC096772.6,0.052703634
UBXN4,0.05270132
TRIM65,0.05270013
RSAD2,0.052696016
VPS54,0.052694272
AC009120.6,0.052691776
SLC45A1,0.052691318
RARA,0.052676063
GRAP,0.05267386
EPHB2,0.052667163
SEC11C,0.0526671
ZFAND3,0.052663635
ANKRD50,0.052657004
NTNG2,0.05265534
TOP2B,0.052652545
HCG27,0.052650984
DHX33,0.0526361
AAGAB,0.05262838
SPINK2,0.05261893
OAZ3,0.05261832
HIST1H4C,0.052609567
TTC3,0.05260617
PRNP,0.05260253
LLGL1,0.052595396
SUV39H2,0.05259195
SERF2,0.052585237
PGM2,0.05258194
TMED7,0.052560896
RDH14,0.05254925
ATAD3B,0.0525395
POU2AF1,0.052539136
PROK2,0.052498788
FUOM,0.05249863
ME3,0.05249306
EFCAB2,0.05249216
C9orf85,0.052470013
GALNT7,0.052453812
UBE2H,0.052449733
ECH1,0.052446995
LYPD3,0.052439865
HNRNPM,0.052436665
TMEM57,0.052436553
ARID4B,0.05242518
EIF3B,0.05240706
MT-CO3,0.052397385
RP11-66N11.8,0.052390978
RPS23,0.05237361
CCNJ,0.052367542
LINC00265,0.05235946
FAN1,0.052359186
PCBP4,0.052350875
PLB1,0.05234929
MECP2,0.052323025
COQ5,0.052320223
EIF4B,0.05231614
RRBP1,0.05229417
AC009961.3,0.052285653
AL627309.1,0.052283637
TRIM7,0.05227632
ELOVL3,0.05227141
ZNF622,0.052264158
C1QTNF6,0.05226343
PCNX,0.052259803
ORAI2,0.05224771
C7orf50,0.052245058
LINC00937,0.052209504
LYSMD3,0.052206293
IFT140,0.052205477
PSKH1,0.052194234
NDFIP1,0.052192394
RP11-708J19.1,0.052173465
MBD1,0.052162256
FADD,0.05215776
TRIM46,0.05213803
ZC3H4,0.052135266
SLC37A4,0.052135088
CABLES1,0.052119482
SLC3A1,0.052118454
ATXN2L,0.05210741
HLA-DQA1,0.052096672
RASIP1,0.052094664
RHBDD2,0.05208765
PIK3CB,0.05207885
RP5-1074L1.4,0.052075636
AHCYL1,0.05206945
METTL6,0.052067246
SLC31A2,0.05205507
IMMP1L,0.052050088
ZNF85,0.05204685
RP4-798A10.2,0.052039523
RP5-1073O3.7,0.052025557
RP11-876N24.4,0.052016366
OBSCN,0.05200889
VAMP7,0.05200803
CYP2U1,0.052005064
LNP1,0.052001934
CAMSAP2,0.051985946
PAXIP1-AS1,0.05197507
NSUN7,0.051966116
TMEM33,0.051965885
RPL41,0.0519627
NEK1,0.051962674
CTC-228N24.3,0.05195593
IPO9-AS1,0.051955897
RP11-425I13.3,0.0519543
ACTR8,0.05193952
RBM42,0.05193909
NUP43,0.051933646
PDE8A,0.05193026
TNFRSF21,0.05191506
COG5,0.051913153
COX17,0.0519087
SAFB2,0.05189886
TRIM26,0.051892348
GUK1,0.05186623
SLC6A4,0.0518529
PCGF5,0.051848013
ZDHHC14,0.051847123
CELSR2,0.05183644
TTC30A,0.05182834
ELOVL4,0.051812667
RP11-182L21.6,0.05179632
VMP1,0.051795874
LSM2,0.051792096
VEZF1,0.051789902
B4GALT6,0.051777624
SLC16A13,0.051770728
PPM1A,0.05175432
YTHDF1,0.051749934
GFI1,0.05174902
NID1,0.051738124
CTD-2547L16.1,0.05172797
RIC8B,0.05172608
RP1-40E16.12,0.051724624
DTD1,0.05172139
RAD54B,0.051718373
ASB7,0.051713895
RP11-265N6.1,0.051710237
FHL1,0.051708642
ACTR10,0.0517047
CDK16,0.051689476
PLVAP,0.05168038
SPRYD4,0.05167095
CARD16,0.051669832
RP11-455F5.5,0.051662497
LARP1B,0.05165544
MVD,0.051647544
FBLN2,0.05164351
TRIM16L,0.051640637
NAPA,0.051639557
TIGD1,0.051631816
CCDC51,0.051599663
ABHD2,0.051584467
TMEM86B,0.05158152
DCBLD2,0.051566616
FAM131A,0.051565472
ZNF217,0.051565137
GTPBP2,0.05154986
THOP1,0.051546242
RP11-502I4.3,0.051540717
ZCCHC10,0.051536556
FPR1,0.051518332
KRR1,0.05150964
RTFDC1,0.0515069
WBSCR27,0.051501077
PLEKHM2,0.051487304
RP11-10C24.1,0.051486064
TMEM99,0.05147872
PRKAB1,0.051475685
MID2,0.051464196
PYCR2,0.05146171
SEL1L,0.051451758
RPLP1,0.05144813
FNDC3A,0.051439054
MTMR11,0.05143192
CTD-2267D19.2,0.051422324
FAM134C,0.05140962
GLIPR1,0.05140923
CLIC1,0.05140815
POMK,0.051399894
RP11-473M20.14,0.051387668
CTD-2192J16.22,0.051385857
GRAMD4,0.051375743
DNAJC21,0.05136588
SEPHS1,0.051359165
PPM1L,0.051357944
AC018816.3,0.05135686
TMEM222,0.051351443
LINC01135,0.051346287
CTD-2215E18.1,0.051337086
FAM98B,0.051335838
UBAC2-AS1,0.051331118
ALG3,0.05130262
RP1-8B1.4,0.05130038
MPZ,0.051282547
CD226,0.051277306
TMEM150B,0.05126074
NAPSA,0.05126026
PMEPA1,0.051253196
GINS2,0.05124873
SERPINI1,0.051220864
ADSSL1,0.051210202
TRAPPC10,0.051208712
OSCP1,0.051193718
KIAA0586,0.051190436
ALPL,0.05117938
CCAR1,0.051176313
P2RY8,0.05116847
NCAPH,0.051167294
PUS3,0.0511548
PRIMPOL,0.05115145
GRK6,0.051150084
GATA2,0.05114509
GNB2,0.051128943
ING2,0.051125254
ZFAS1,0.051119514
GALE,0.051102985
DDX43,0.051099073
SEH1L,0.051095966
ANAPC13,0.051094044
DHRS7B,0.05108769
ZNF24,0.05107095
CDC73,0.051070567
DGAT1,0.05105774
FAM76A,0.051052127
RP11-434C1.1,0.05104189
ABCD1,0.051036496
SPOPL,0.05103078
CEBPE,0.05102959
MPV17L2,0.051020127
SSTR3,0.0510103
SCAMP3,0.0510059
RP11-343H5.6,0.0509824
PCGF6,0.050971676
CDCA5,0.050969202
RBM25,0.0509692
TACC1,0.050960843
MIR142,0.05096012
RP11-600F24.7,0.05095928
RP4-549L20.3,0.050953567
COMTD1,0.05095245
VEGFA,0.050951246
FAM96A,0.05094706
ANGPT2,0.050943114
ARHGEF3,0.05094194
NPR2,0.050941665
HNRNPL,0.05093933
ACTL6A,0.05093861
ICAM1,0.050931532
RP11-403A21.2,0.050930485
AC016683.5,0.050924405
WDPCP,0.050916545
RP6-91H8.3,0.050915122
AP000476.1,0.050910115
YWHAH,0.050905455
C17orf103,0.05090524
PRMT7,0.050885096
PRR19,0.050876483
DCLRE1A,0.050843444
RMDN3,0.05083721
PFKFB3,0.05083064
GLRX2,0.050829545
NPIPA1,0.05081918
TSNAX,0.050817076
COL6A2,0.050814923
OVCH1-AS1,0.050803
DNAL4,0.050794706
ACAD9,0.050786298
PTDSS2,0.050782297
KLHL28,0.050779387
SERTAD3,0.050774302
TLDC2,0.050767057
H1FX,0.050764307
NDUFA6,0.050761584
TPGS2,0.050757855
SUB1,0.05075258
RP11-873E20.1,0.05074329
RMDN2,0.05074033
MEIG1,0.050722856
TRIM52,0.050715625
FSTL1,0.05071444
PHAX,0.05070125
RAD18,0.05069604
SPAG7,0.050680146
H2AFV,0.050678723
POU5F2,0.05067738
SUN1,0.050676685
ABHD5,0.050643455
PACRGL,0.050643437
CDH20,0.050639704
RP11-479G22.8,0.050623696
PRPF40A,0.05061299
SLC18B1,0.0506128
MTAP,0.050604098
FBXL3,0.05060349
LZTS2,0.050603285
TOMM7,0.050575793
MCM6,0.050570495
NDUFB6,0.050567366
TREML2,0.05055814
TSPYL4,0.05054721
LRCH3,0.05054645
XRRA1,0.050526053
C4orf46,0.05051589
CCR9,0.05051032
RP11-191L17.1,0.050484303
ACAA1,0.050482314
CD19,0.050471127
TCOF1,0.050458983
GEMIN7,0.05044752
MED10,0.050429694
LAMTOR3,0.05042678
JADE2,0.050403196
ZNF813,0.05040027
CSGALNACT1,0.050380677
FOXRED1,0.050375376
ZNF483,0.050363176
TCP1,0.0503525
UXT-AS1,0.05035101
PEX10,0.050347067
FAM117B,0.050340254
MITF,0.050329838
ST20,0.050326336
AP001462.6,0.05032623
DAB1,0.05032378
CBL,0.050323643
ZNF587,0.05031714
CCZ1B,0.050313637
CXCR1,0.05030921
ZNF503,0.050280526
HCAR2,0.050276764
CTC-425F1.4,0.050262503
RP11-573D15.9,0.05024838
PPCDC,0.05022696
IFT122,0.05020888
TRAPPC8,0.050185688
NKG7,0.05018148
IPO5,0.050177615
ANKRD32,0.05016163
GSTO1,0.05013195
DLGAP1-AS2,0.050126802
RP11-65J3.1,0.050123427
HDAC4,0.050113674
CXCL3,0.050103787
ZNF546,0.050100084
RUNX1,0.050099432
PROSC,0.050098415
MTFR2,0.050093744
RSF1,0.050091494
DST,0.050086316
FAM20B,0.05007877
AP1S2,0.050072763
FOXM1,0.05005768
CSNK1A1,0.050049003
SCPEP1,0.050046578
FCRLA,0.050042126
FAM73B,0.050039753
LACTB,0.050021123
CHMP6,0.050019547
SRP9,0.0500181
MFSD7,0.050017983
OSTC,0.05001682
MYEF2,0.050007917
RCOR3,0.05000752
TIGD2,0.050006438
EXOC8,0.049991928
NPHP1,0.04997975
CD300E,0.049978077
PLA2G6,0.04997607
CTSZ,0.049973395
EVI2B,0.049965557
CDK3,0.049955413
BLOC1S2,0.04994686
MSL1,0.049931437
CTD-2006K23.1,0.049908757
ARHGEF6,0.04990492
CLDN5,0.04989378
BCL2L1,0.04988448
RP11-138A9.2,0.04987813
ZNF83,0.049861964
RP11-1008C21.1,0.049839616
AP001412.1,0.049833387
NRP2,0.04982388
NUP37,0.04982388
PPP2R2D,0.049813222
CENPU,0.049806558
PNPLA8,0.049803756
TRMT44,0.04978709
SPOP,0.049784735
PCGF3,0.049776778
ATAT1,0.049768686
SNX17,0.04975723
RSBN1L-AS1,0.04974903
PTK2B,0.049730357
IL18R1,0.049721766
PFN1,0.049701095
TLR2,0.049693212
C20orf197,0.04968506
DDX49,0.04968408
VDR,0.049674153
ZSWIM6,0.049666848
PIGX,0.049663626
SVIL,0.049658842
EDRF1,0.049657915
SNORA40-1,0.04965213
ZNF865,0.049650684
EME2,0.049642716
SMNDC1,0.04964246
TATDN1,0.049641605
PNPLA7,0.04963829
LDB1,0.049635213
RP11-98I9.4,0.049627453
VPREB1,0.049625933
HNRNPA2B1,0.049622554
SLC35F2,0.04961896
SMYD3,0.04961088
CTDNEP1,0.049600087
SLC2A6,0.049591303
UBR1,0.049575042
BTG2,0.04957445
NEURL1,0.049568098
FAM111A,0.049568076
GABARAPL2,0.049556628
FAM47E-STBD1-1,0.04955287
GPRIN3,0.049549617
MAPK1,0.049545687
SMIM11,0.049540706
BCS1L,0.04954053
C21orf59,0.049535647
AL441883.1,0.049515888
ASGR1,0.049511448
KPTN,0.049495712
C9orf38,0.049485482
TMTC4,0.049485404
SPATA5,0.049462877
UTP18,0.049456682
RPL27A,0.049447797
PYCRL,0.049445156
ECI2,0.049434606
SLCO4A1,0.049426593
PAPOLG,0.049422886
KCNN4,0.049422663
GABARAP,0.04941565
TRPT1,0.0494132
NT5E,0.04940874
LINC00309,0.049401697
TNFRSF12A,0.049399458
CERCAM,0.04939599
ALKBH4,0.049390703
UBE2L6,0.049385887
CHST7,0.049379844
JAKMIP2,0.04937229
C2orf27A,0.049356665
SLC27A5,0.049349602
RPRD1B,0.049342133
SLC9B2,0.049337026
MSANTD4,0.049333822
EPB42,0.04932936
MTHFD2,0.049325775
INF2,0.049309235
ZBTB8OS,0.049306627
TMEM87B,0.049300924
PNRC2-1,0.049297344
RPL6,0.049296945
GBGT1,0.049292553
STK33,0.04927926
PCCA,0.049276173
TNIP2,0.049268827
TTTY14,0.04925618
ZNF428,0.049252298
KIAA1715,0.049247786
APOPT1,0.049216088
TIGIT,0.04920993
POLR2E,0.04920854
TXK,0.04919513
MDK,0.0491904
RPS18,0.04916836
DEAF1,0.049168076
CASC3,0.0491648
TP53,0.049162503
CCND1,0.049141113
PPCS,0.04913903
NOA1,0.04913865
EFCAB11,0.049137153
BROX,0.049123675
CAMKK2,0.04911467
RP11-755B10.4,0.049106177
VAMP5,0.049105786
SLC38A6,0.04910207
MEF2D,0.049097624
TMBIM1,0.04909534
PIK3R1,0.049093846
NRGN,0.049090743
STT3B,0.0490894
NDC80,0.049086228
RP11-290F20.3,0.049081575
MTMR4,0.049080517
VAMP3,0.04905505
ABCB4,0.049054146
RP5-940J5.6,0.04905328
HHEX,0.049040925
EYA3,0.0490372
MIOS,0.049037177
PTRF,0.049027596
NFKBIL1,0.049026728
PRDX2,0.049023744
SMS,0.0490175
C8orf76,0.048997857
SETD5,0.048982937
SMKR1,0.048973404
CENPA,0.04896864
TUG1,0.048944384
TNFRSF10A,0.048929203
EPHX3,0.04892657
MS4A14,0.04889692
ANXA4,0.048883285
PRPF39,0.048876155
PHIP,0.048873372
ITGA10,0.04885804
RP11-37B2.1,0.048848983
MBIP,0.048844784
KDM5D,0.04883065
ZNF709,0.04881957
OCM,0.04881885
TAL1,0.048811536
HOXB4,0.048801187
RALGAPB,0.048797224
EPHB6,0.048795514
UBE2R2,0.04879539
RAB30-AS1,0.04877619
BDH2,0.048768576
PAM,0.04874852
ADORA2A,0.048746504
UROD,0.048745275
MUS81,0.048741683
RGS10,0.04872954
HAUS1,0.048727736
GLRX5,0.048722617
SKIV2L,0.048722412
ZFYVE26,0.04871762
RALB,0.04871056
TTPAL,0.04870028
MARS,0.048693348
UGT8,0.04868479
CASP1,0.048682217
ZNF345,0.048674002
DDX42,0.04865602
ARG2,0.04864554
AL590452.1,0.048637416
TMEM64,0.048628867
IRF2BP1,0.0486197
RP5-1091N2.9,0.04859977
TAP2-1,0.048593983
AC012360.4,0.048574995
KIAA0226L,0.048571754
DYNC1LI2,0.048569057
FAM161A,0.0485688
MOV10L1,0.048565254
CUX1,0.048556823
ARID5A,0.04854703
FADS1,0.048527412
NPIPA5,0.048524752
NCL,0.04852367
MRPS18B,0.048503578
SMOX,0.04850203
AP001469.9,0.048485667
SMN2,0.04848418
BCOR,0.048477545
RP11-350F4.2,0.048474047
C9orf16,0.048462912
PWP2,0.048462693
HARBI1,0.048458755
BEST4,0.048452526
PRSS36,0.048433438
LRRK1,0.048418954
CSTF1,0.04840614
RP11-658F2.8,0.04840472
GOLGA4,0.048387982
AP1M1,0.048383083
ZNF236,0.048380315
LCLAT1,0.048379317
LTC4S,0.048377395
KDM4D,0.048366923
CHID1,0.048361275
POLA2,0.048359722
NDUFA1,0.04835956
LGALS9,0.048357762
ZNF235,0.048357718
AP1S3,0.04835625
ZNF292,0.048346944
RP11-390E23.6,0.048317593
AFMID,0.048311584
RPL15,0.048308406
FAM193A,0.048305564
PSMC3IP,0.04828622
BCL7A,0.048278477
COQ6,0.048274342
ZNF280D,0.048271704
UBE2C,0.04827017
ZNF451,0.04826235
CLIC2,0.048245054
RP11-692D12.1,0.04823842
POLR2K,0.048226573
PCF11,0.048226513
CBFA2T2,0.04822588
PBXIP1,0.04822114
GUF1,0.048217714
METTL10,0.04821403
CES1,0.048207723
ZNF154,0.048206165
TRIM25,0.04819174
SEMA4G,0.048190843
MTRF1L,0.04818756
FKBP1B,0.048181668
CNPPD1,0.04816485
MSL3,0.0481648
PPIH,0.048163556
GIGYF2,0.0481624
ADORA2B,0.048159007
SERPINB2,0.048157014
NCF2,0.048141457
ZNF274,0.048133705
ATP8B1,0.04811014
XBP1,0.04810235
NT5DC2,0.048099916
PRKRIR,0.04809294
NFKB1,0.048081268
TMEM53,0.04807314
RPL7A,0.048067193
VPS72,0.04804007
APOL2,0.04803957
GMDS-AS1,0.04802876
BAZ1B,0.04802023
ATG10,0.04800559
TMEM169,0.048001498
CTC-503J8.6,0.04799987
FOS,0.047975976
MED18,0.0479612
FMR1,0.04796116
MAGEH1,0.047957443
PRDM10,0.04795683
NIPAL3,0.04795144
RNFT1,0.047948357
TOMM70A,0.047944006
RP11-166B2.8,0.04792415
C2orf40,0.04791685
ZNF280B,0.04791595
MOB3B,0.047914267
BTBD10,0.04789967
POU2F2,0.04789563
ZNF268,0.047883745
EMP3,0.0478802
RAB2B,0.04787913
FDPS,0.047876626
SEPSECS,0.04787247
RDX,0.0478714
SKA1,0.04786519
TRIB3,0.04784423
FUT8,0.04784125
FAM98A,0.047837734
TRIM66,0.047834605
TRMT10B,0.047826957
P2RY6,0.047820766
LITAF,0.04781588
ZNF726,0.047806956
IGFBP7,0.04779487
PTOV1,0.047783393
CUL3,0.047761027
TMEM183A,0.047742955
MEF2C,0.047742445
TRIM54,0.04774142
GRAMD1A,0.047736123
MTA2,0.047730256
PCNA,0.047724262
C2CD3,0.047708925
TNRC6A,0.04770745
C12orf10,0.047697656
TRAPPC5,0.047683686
ELK1,0.04768328
SMAD2,0.0476792
RP11-158K1.3,0.04766913
RP3-400N23.6,0.04765944
MED26,0.047658227
ZNF596,0.0476407
CYP4F22,0.047624864
RP11-143J12.2,0.047624532
POLD3,0.047622204
IDH3G,0.047617406
C21orf91,0.047606222
ATF7IP2,0.047596134
PLA2G7,0.047580227
NHEJ1,0.047572512
SLC35C1,0.047559872
RP11-126K1.6,0.047557686
TRBV11-2,0.047546968
HESX1,0.047536947
HIPK1,0.047534194
MYBBP1A,0.047522787
MTCH2,0.0474906
FZD1,0.047488987
CTD-2020K17.4,0.04746404
USP46,0.047444355
AC093157.1,0.047400367
RPL18A,0.0473926
CCDC151,0.047389824
PSMC5,0.047381874
RAB14,0.047374986
CLEC1B,0.04735709
PMPCB,0.04734767
ZCCHC8,0.047339726
CNBP,0.047314856
SF3B14,0.047313876
CCNA2,0.04731364
CNIH4,0.047307782
LEPRE1,0.047297932
CSTF2,0.0472872
TRAK1,0.047281273
HAT1,0.047265008
SGTA,0.04725314
CCNT2-AS1,0.047250353
RP11-225H22.7,0.04724487
PIK3R4,0.04723879
ATG7,0.04723344
LOXL1-AS1,0.047229033
ZNF724P,0.047219917
CCNB2,0.04721243
SP2,0.047177
SAMD3,0.047154322
GSTA4,0.04715073
PEAK1,0.047148146
CSNK1D,0.047144104
ZMAT2,0.047138885
SLC25A1,0.047138445
SEMA5A,0.047133118
PGM3,0.047106855
SLC5A10,0.047103647
BEST1,0.047097802
CTD-3195I5.1,0.047089014
LINC00528,0.04708893
KRCC1,0.04708428
BTBD3,0.047082555
APRT,0.047069766
CPT1B,0.047063623
EML2,0.047055144
TBL2,0.047052417
CHMP2B,0.04704794
FEM1C,0.047041222
SLC26A1,0.047039717
MRPL24,0.047026318
ELP4,0.047018103
CLEC4C,0.047006797
RP11-56B16.4,0.04700076
AC007880.1,0.046992563
RP1-257A7.5,0.046987996
ACTN4,0.04698225
CLUH,0.046968214
TLE2,0.046967693
AFAP1,0.04695586
VNN1,0.04695226
RP11-56G10.2,0.04694028
NPM3,0.046905875
KLHL15,0.046890724
TREX1,0.04688194
RP13-582O9.7,0.046874776
GPN1,0.046871055
BIRC5,0.046870746
TRIP13,0.04686882
ANAPC11,0.04685794
RP11-445H22.3,0.04684314
DFFB,0.04680763
NSMF,0.04680556
ARL16,0.046801906
CAAP1,0.046787906
PRPF19,0.046783578
IPO11,0.046769004
GNB4,0.04676899
C12orf43,0.046752013
CDA,0.046742354
AP003068.9,0.046731118
UBAP1L,0.04672979
NR2F6,0.04672622
MRTO4,0.046722844
MTHFD1,0.04672281
C10orf25,0.046697915
RP11-58E21.3,0.046694253
YIPF4,0.046665926
SULT1B1,0.046656992
PATZ1,0.04664518
SMAD3,0.04664458
ASB13,0.046636585
SLC46A1,0.04663644
RP11-10K16.1,0.046627983
MATR3,0.0466249
AC011558.5,0.046620023
RP11-11N9.4,0.04661518
LAYN,0.04659902
DNAH1,0.046588436
SPTLC2,0.046581693
MAPK3,0.046577748
PPIL4,0.046574254
IRAK3,0.046569522
TMEM256-PLSCR3,0.04654324
ARHGEF10,0.0465406
ETV3,0.046531994
RP4-758J18.2,0.046530176
SLC35F6,0.04651771
UBE3A,0.046469305
AC005306.3,0.046447873
ATP2C1,0.046442594
TTN-AS1,0.046441186
DPYD,0.046439145
NAP1L2,0.046424832
TLL2,0.046408437
RFX2,0.04640668
LCORL,0.04640328
ZER1,0.046399515
AP1G2,0.046372678
RPS12,0.046360858
HBQ1,0.04635946
CAMK2G,0.04635036
PKM,0.04633815
LOXL1,0.046334352
PYGM,0.04633072
FBXL15,0.046328817
CMC4,0.046328116
RP1-202O8.3,0.046327524
MCFD2,0.0462931
MIS12,0.046287578
FLT3LG,0.046278164
CNOT1,0.046265937
HSD17B4,0.04625616
MACROD1,0.04623581
HAUS3,0.046231207
NAPG,0.04622678
TEX22,0.046224196
KIF13A,0.04622415
CTSB,0.04621679
CNTLN,0.0462018
C22orf15,0.04619551
MRPL22,0.04618176
TYW5,0.046178002
C4orf32,0.046176314
SYNRG,0.04616067
RPL17,0.046156943
ELF4,0.046143655
NEDD1,0.046140593
LOXL3,0.04613608
SP100,0.04612094
RP11-351D16.3,0.046103522
DNMT3A,0.046101484
MTCP1,0.046100747
UBA6-AS1,0.046092425
RUFY3,0.046079613
RP11-452L6.5,0.046034336
CLIC5,0.046015516
ELOF1,0.046014145
FAAH2,0.04599574
MICALL1,0.0459843
PGPEP1,0.045975268
SEC31A,0.045975134
SLC43A1,0.045921084
MORC2,0.04591821
CD3D,0.0459152
FBXO48,0.04591324
ARHGAP22,0.045911167
TAF7,0.04590374
RP11-504P24.6,0.04590024
DLD,0.04589679
SGMS2,0.04587758
PDAP1,0.04586935
YWHAQ,0.045866013
RP11-262H14.4,0.045865607
RP11-124N14.3,0.045862325
ABI3,0.04585947
RBBP6,0.04585713
MYSM1,0.045840945
RP3-486I3.7,0.04583933
GPBP1,0.04583118
PRPF40B,0.04582454
PCNP,0.045811173
ZC3H10,0.045800757
MYLIP,0.045795236
FAM160B1,0.045788012
DHX29,0.045767706
CCDC28B,0.045749202
GALNT2,0.045723557
PACS1,0.045719653
KRT18,0.045711666
SAMD12,0.045709822
LSM7,0.045697406
HAPLN3,0.045681395
MATK,0.045680597
TYMS,0.04567439
GZMK,0.04565917
HLA-DPA1,0.04565823
PLTP,0.04565591
CNST,0.045640357
LL22NC03-75H12.2,0.045639142
RP11-1348G14.5,0.045630217
CCDC34,0.04561684
PCNXL4,0.045614883
ASAH1,0.045611963
NEDD8,0.045563534
MARCH3,0.0455538
TMLHE,0.04555099
EHMT2,0.045548473
RP11-468E2.4,0.04554452
OSBPL11,0.045505106
C1orf162,0.045502104
SBK1,0.045501098
RP3-395M20.12,0.045493588
NRAS,0.045487292
ZDHHC1,0.04545183
ADD3,0.045446575
LRBA,0.04544577
GHDC,0.045445494
THAP6,0.04543097
ZBTB11-AS1,0.045425717
VPS37B,0.045424715
FLNB,0.04540815
GPR125,0.045394983
CCDC141,0.04539082
RPL37,0.045384124
RP5-1007M22.2,0.045383405
ITIH4,0.04535156
MANBAL,0.045350544
C1orf186,0.04533709
DGCR6,0.045325153
SEP15,0.045320693
SPTLC1,0.045319393
ZNF559,0.045294695
POMC,0.045287248
FES,0.04527931
ACAD8,0.045253005
TCEANC2,0.045224696
BEND2,0.045215257
NUDT3,0.04519723
IL18,0.04519577
DOLK,0.045175318
OMA1,0.04517307
ORC4,0.045158822
UBFD1,0.04515723
PYROXD2,0.045156557
RPL13,0.045153774
UTP11L,0.0451528
RP11-279O9.4,0.04515015
AC061992.2,0.045142513
MFSD9,0.045136206
QKI,0.045135207
AC005082.12,0.045122042
MTDH,0.045120038
HIST2H2BE,0.04510219
LINC01146,0.045099992
CHTF18,0.04509891
GGNBP2,0.045098808
FAM46A,0.04508448
UBE2S,0.045084026
MED17,0.045044072
RP11-13P5.1,0.04503922
DGCR14,0.04503167
ZNF396,0.04503108
WDR62,0.04502131
SLC25A10-1,0.045005165
ZKSCAN4,0.044987895
